loadcase,configuration,partition,component,section_id,label,cen_x,cen_y,cen_z,Fx,Fy,Fz,Mx,My,Mz
LC11023262,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,1.1379749,8.443716276,-14.91825811,-1.745629606347734,-12.114573638606544,-0.3222955270748571
LC11023262,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,1.0742069,7.3816760949999995,-12.52271691,-4.445680479446992,-16.700472062697827,-2.453414742552468
LC11023262,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,0.580072,5.293560112,-9.9557979,-4.0009572681163945,-18.547531078961583,-6.181421426679094
LC11023262,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,2.2928529,0.40774552,7.7065763,-1.3244028611700003,2.757419111499871,0.3790058443700133
LC11023262,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,3.0995273,0.5972152,9.68128449,11.912438419472991,5.835121337352575,-2.241665619099976
LC11023262,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,1.25686655,0.26635018,2.832656369,6.976064074490598,1.8151554053492305,-1.3248630818359999
LC11023262,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,0.60568424,0.140837401,0.4619282149999999,3.3620071221335017,-0.31657856275002416,-0.6557721593662009
LC11023262,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,0.46675946,0.117704611,-5.537764515,11.907973174024999,4.619046434973484,-0.5085235373337014
LC11023262,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,1.41172217,0.38721671,3.291862069,6.5781600767261,-7.214217706817124,-0.7148567793230001
LC11023262,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,2.2391679,0.40890731,7.7616888,1.4868457734600007,2.80434574599974,-0.8108250963600057
LC11023262,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,3.0355695,0.59821369,9.73612326,-11.761308190851995,5.878744998621869,1.9745133411069986
LC11023262,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,1.22175715,0.26522078,2.827064608,-6.906751177277203,1.8325553807015922,1.094742595324007
LC11023262,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,0.58442671,0.139621396,0.449602368,-3.3204521836882,-0.31035129334940237,0.6090724922017969
LC11023262,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,0.44658096,0.116107645,-5.555656438,-11.866250294256794,4.622227981738433,0.4728590786474989
LC11023262,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,1.36867586,0.389561806,3.348099082,-6.5230769513158045,-7.517380754032843,1.3364437098974022
LC11023262,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,36.68095007,2.0859233050000037,-5.485618699999999,3.1903486009830146,39.373436070559364,5.769710458571268
LC11023262,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,32.10003436192,-3.733315073000004,65.650179198,-6.578916031135975,12.684295828633822,-8.256326911489339
LC11023262,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,9.461698606399999,7.381549396499993,114.541021599,8.418195496971862,-57.765812672656466,-4.059590581135467
LC11023262,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,28.1914992765,1.8626607315119996,109.91720285539999,25.99511948673387,17.184025893911894,1.070806142123871
LC11023262,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,30.921365601,4.8441990264,113.3098203942,21.38965257485677,23.24357634502485,-2.128753731370466
LC11023262,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,41.059198333,7.80860219495,137.6788681088,38.686408781512455,-156.70989633548743,-4.950214206948431
LC11023262,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,38.8676978315,8.73054667971,166.468970294,27.457119131067998,47.482087789128855,-3.851440856217323
LC11023262,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,27.271207363,6.687061635529999,79.19986905,29.37411439564835,59.57710187817611,-10.395988457332805
LC11023262,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,32.50914431099,3.4138513131000043,-16.323840119999993,-27.620504718609993,278.01352369818505,-2.5085106148657133
LC11023262,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,8.7684021862,8.9006858626,-43.792255781,-1.477797659772591,-307.86907460845214,-20.361854948424934
LC11023348,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,10.069221078,-0.6759947189000004,10.592947198000001,0.7745477096983109,7.8295370515429425,1.3473931153325225
LC11023348,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,-34.6064251969,-12.0646915953,119.50239242949999,-14.837334968838832,-8.48880930644009,-9.032174981227854
LC11023348,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,-40.2222914558,-7.5691398862999995,134.123643444,13.187441067620625,-68.82718591527009,-2.2720151375588102
LC11023348,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,-28.1443753405,-8.597086054,117.074959645,26.120202227604977,30.492852543458866,13.894954249050897
LC11023348,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,-30.578238771,-7.472496792,120.641945585,21.40379504036207,5.23933382596806,6.686947460704232
LC11023348,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,-31.1024767025,-6.50251274219,117.00220915889,31.035013127404454,-70.81894023668065,9.490043894092878
LC11023348,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,-36.309596494,-6.369396988792,156.3416778968,26.643405798260574,4.375838172592921,8.526906737430295
LC11023348,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,-24.9028207363,-3.7409249933999997,96.15307928200001,24.568690773138997,83.38994834598998,11.473596165204981
LC11023348,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,-8.3936397032,-2.1982149566999993,51.396625176,-30.667343519637257,44.0789000748955,-9.573190879223716
LC11023348,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-14.8726095248,-0.05816781499999938,39.4116637922,4.587643167021537,-54.106593982673076,-2.0626001630395
LC11023348,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,-0.6006994,-0.14643309048,2.234976544,0.030103666513575433,-2.428757596155947,0.08320862531532214
LC11023348,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,-1.0641953,-0.2633929955,3.89772327,-1.491867898238823,-8.938975756258742,-0.4242367717899427
LC11023348,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,-1.1531626,-0.37126149869999997,3.964949487,-1.6540320535499449,-9.56936104112765,-0.3940775198028206
LC11023348,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,-2.025277,-0.57112981055,7.059641,-5.024225676880651,-19.284831659349265,-1.7893286972505535
LC11023348,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,-0.4408752,-0.03776731,1.6030483,-0.011601614392499737,-3.241443393754082,-0.07024661486236994
LC11023348,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,-0.5089324,-0.04477348,1.8699657,-0.03416880051999982,-3.4138269144272044,-0.08133545888704496
LC11023348,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,-0.733841,-0.06545887,2.7218712,-0.05104175557500046,-4.918594847056397,-0.11925080653351472
LC11023348,ALL,component,tail lower,60000001,Fin Lower 1,183.4868063,0.0,96.3,-0.856197,-0.07721891,3.2058326,-0.06088278728999974,-5.974844405674617,-0.14667817253286586
LC11023348,ALL,component,tail rh,80000001,Fin RH 1,183.3349327,4.56,103.30627,-2.1302071,0.2394188725,7.12757452,4.96500733742408,-19.566259887158367,1.1508673164662184
LC11023348,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,-1.2079576,0.2008985607,3.868908302,1.7055658341651867,-9.613016607605346,0.15420688227001733
LC11023348,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,-1.1603431,0.1177594886,3.894174164,1.4451226291576198,-8.696092985563382,0.2148341553590285
LC11023348,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,-0.6362678,0.0680786712,2.12108398,-0.01765437432385042,-2.4548150179488175,-0.12821138430056678
LC11023348,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,-2.232805,-0.50950924,8.955617,-2.4491792227600033,5.777475349500037,-0.25704988068001455
LC11023348,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,-3.0304148,-0.64510331,12.04303381,8.210425512707008,3.9287395436772385,2.324599083826996
LC11023348,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,-1.22688309,-0.23699865,4.8786283,4.67981845153,2.4868185563799443,1.3310892551009985
LC11023348,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,-0.58948402,-0.101366107,2.36079132,2.4183285924169993,0.4985612575540017,0.6560503755273963
LC11023348,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,-0.45270283,-0.068621914,2.0698180975,1.6481594916369988,0.10007901113573325,0.5053464048798002
LC11023348,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,-1.36121453,-0.174650043,5.7576241028,3.858550048629123,-3.7213078112517906,0.9001406466952986
LC11023348,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,-2.299382,-0.51096056,8.95104,2.2602314571699935,5.781017795699881,0.933125396609995
LC11023348,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,-3.1047778,-0.64621313,12.0289383,-8.432404544479994,3.9540912855095485,-1.8914257005790063
LC11023348,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,-1.25158023,-0.23601754,4.8433845,-4.741342667160005,2.4890634243599834,-1.0886821515440026
LC11023348,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,-0.60046449,-0.100499124,2.33285338,-2.433398612885995,0.5008374021860504,-0.6089348480072019
LC11023348,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,-0.4604291,-0.067695443,2.038938449,-1.6466285217526,0.10014464954235791,-0.4761282094008994
LC11023348,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,-1.41947955,-0.175394523,5.76084086,-3.8975884791920024,-3.9586908497999502,-1.141911302112696
LC11023348,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,10.069221078,-0.6759947189000004,10.592947198000001,0.7745477096983109,7.8295370515429425,1.3473931153325225
LC11023348,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,-34.6064251969,-12.0646915953,119.50239242949999,-14.837334968838832,-8.48880930644009,-9.032174981227854
LC11023348,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,-40.2222914558,-7.5691398862999995,134.123643444,13.187441067620625,-68.82718591527009,-2.2720151375588102
LC11023348,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,-28.1443753405,-8.597086054,117.074959645,26.120202227604977,30.492852543458866,13.894954249050897
LC11023348,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,-31.067127871,-7.5859014920000005,122.580516585,20.93485037306209,-1.6194869365281193,6.215787178304481
LC11023348,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,-41.7871720025,-8.80114788219,159.05210156889,21.337731482304548,-7.373630828205933,11.336503468792671
LC11023348,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,-39.248423034,-6.908096291792,167.8894290968,24.178678307725704,28.286845401620667,9.293660160613399
LC11023348,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,-27.0150244863,-4.0429189914,105.2896092085,22.87522169191351,83.5382762713707,11.37375318666193
LC11023348,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,-11.8496047532,-2.5705816576999996,63.0698706588,-30.942356506910073,54.58093424256185,-8.981036579006684
LC11023348,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,-25.7396027248,-0.8573779292299993,78.6569309592,4.033304790706467,80.9191300167804,2.031721073045503
LC11024117,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,26.96913843,1.9511099980000006,-2.965334423999999,2.725919703781983,45.670365800334366,6.0315591158348525
LC11024117,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,-22.804675926699996,-6.758162808749999,112.817606958,-8.879007471398154,28.750470340535685,-14.717579241576004
LC11024117,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,-52.649661896299996,2.003235096550005,128.3556116,12.553475056395996,-72.82100205276583,-7.166556152590601
LC11024117,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,-28.0851247527,-4.855444006629999,110.989116988,24.900249596532035,23.856361296173418,12.57311777813743
LC11024117,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,-30.6728716255,-4.7137210957199995,114.976839375,22.351479975810605,15.725410673490842,2.940029625903776
LC11024117,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,-31.44645911081,-5.88040018215,110.198834602,32.964874610373954,-144.44887647807263,5.408258104456763
LC11024117,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,-36.589722101,-8.13870227486,169.58996903,29.830638135301797,19.340043283122213,3.877928508693458
LC11024117,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,-24.809440235,-6.6309556531,98.3150980314,27.374448103447776,66.51091939616163,8.96641100306033
LC11024117,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,-0.3577636699999997,-5.547868865999997,47.453032294399996,-33.28900925650578,63.98736208483024,-14.431917856661926
LC11024117,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-23.786429405,-1.7728255579000003,44.247528748,4.6489102390590915,-65.61213144591784,-9.62230366047936
LC11024117,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,-0.7036016,-0.48805439700000003,2.057468,0.13561234597292682,-3.3256506728477007,0.167192144967359
LC11024117,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,-1.2180451,-0.7768703235,3.7861621309999998,-1.5009341968261438,-10.99366859669442,-0.6811698778250275
LC11024117,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,-1.2845885,-0.9621975792,3.6923144900000002,-1.7408794804375276,-12.345496296443912,-0.36275088969338753
LC11024117,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,-2.1804299,-1.4713852316,6.7896800299999995,-4.379850696360947,-22.85469260977311,-2.48558244866166
LC11024117,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,-0.4004753,-0.13050021,1.7623509,-0.040646569417500444,-3.6219862844492923,-0.2859907419906662
LC11024117,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,-0.4707204,-0.15115347,2.0486484,-0.11568754799000303,-3.839850053044529,-0.3188173814372881
LC11024117,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,-0.6902545,-0.21935257,2.9745164,-0.17134938448500137,-5.506270925265767,-0.4575979451611616
LC11024117,ALL,component,tail lower,60000001,Fin Lower 1,183.4868063,0.0,96.3,-0.8190923999999999,-0.25783213,3.4953260999999998,-0.20230337705000068,-6.649938788165514,-0.5503610471335847
LC11024117,ALL,component,tail rh,80000001,Fin RH 1,183.3349327,4.56,103.30627,-2.1305903,0.10738898669999997,6.9480260640000004,4.456136937917311,-23.352145346159205,-0.901726813570086
LC11024117,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,-1.1980052,0.164307874,3.659989033,1.7717762567930677,-12.546109586509488,-1.3030123330826768
LC11024117,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,-1.1432773999999999,0.005882763299999997,3.8739092,1.4284622337165587,-10.93284470989056,-0.9533097460133799
LC11024117,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,-0.6233548,0.0549885042,1.989248261,-0.2066426837044233,-3.441116699121892,-0.5997797784188563
LC11024117,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,-2.2019276,-0.37743832,8.774266,-2.3523766942199957,5.632598410199989,-0.374065763520008
LC11024117,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,-2.9770501,-0.55638946,11.8837252,8.219654038660007,3.7556431822399645,2.1477254297220014
LC11024117,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,-1.20737056,-0.24985192,4.9553802,4.705424731429998,2.5726731986798086,1.2699630992179962
LC11024117,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,-0.5819114,-0.132913019,2.42374065,2.4641640793899993,0.4881329597399713,0.6296474176998004
LC11024117,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,-0.4485041,-0.111619521,2.282548184,1.5886786332246,-0.09107857895719462,0.488458419637702
LC11024117,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,-1.35712618,-0.369018304,6.5084395134,4.084577692490653,-4.065325564925843,0.6889249428704005
LC11024117,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,-2.1479845,-0.37851269,8.829382,2.250112029769994,5.6624390470001345,0.7695964044299899
LC11024117,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,-2.9128862,-0.55731962,11.938606,-8.404274905720001,3.77733469829991,-1.90397711498602
LC11024117,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,-1.17247195,-0.24879276,4.9498137,-4.775017281079997,2.5784854912799346,-1.0553828083580115
LC11024117,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,-0.56086125,-0.131766211,2.41140192,-2.492097048721998,0.4877875224539139,-0.5859841228928033
LC11024117,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,-0.4285736,-0.110105166,2.264613441,-1.6017689160984006,-0.09341015125227159,-0.4548344175397965
LC11024117,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,-1.31373471,-0.371248283,6.564704626,-4.163270493421422,-4.3680017441213295,-1.2830293422596952
LC11024117,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,26.96913843,1.9511099980000006,-2.965334423999999,2.725919703781983,45.670365800334366,6.0315591158348525
LC11024117,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,-22.804675926699996,-6.758162808749999,112.817606958,-8.879007471398154,28.750470340535685,-14.717579241576004
LC11024117,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,-52.649661896299996,2.003235096550005,128.3556116,12.553475056395996,-72.82100205276583,-7.166556152590601
LC11024117,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,-28.0851247527,-4.855444006629999,110.989116988,24.900249596532035,23.856361296173418,12.57311777813743
LC11024117,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,-31.1425236255,-4.792024455719999,116.872436375,22.068199279860607,8.983899699091126,2.543118781373664
LC11024117,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,-41.70266571081,-7.76994631215,151.827399102,25.50416943925393,-84.0426856862723,5.495636560036928
LC11024117,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,-39.411788341,-8.75218155686,181.34700013,27.220282744669703,42.66967129038676,4.23536994315441
LC11024117,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,-26.838484315,-7.1572113171,108.4759882168,24.92550108061016,64.32114993056894,8.162063518585455
LC11024117,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,-3.7732973,-6.551372662899998,57.9580043064,-33.566147337275765,86.1888323450712,-15.221173371137866
LC11024117,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,-34.966764405,-5.3814903821,85.164734394,14.556978342863317,69.47383358599473,-1.9388284584630355
LC11025338,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,30.31772673,0.8634664900000006,-25.43366233857,0.5047474520369661,70.51793961865042,5.6357188524052475
LC11025338,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,37.5806017666,-15.3776846148,18.358868497000003,-7.612512517385312,7.314162542920712,-11.150130772621424
LC11025338,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,9.236994749199999,-4.95835131653999,-64.6238847141,6.065893067742877,98.15734122571303,-8.036213026944665
LC11025338,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,28.2575360503,-9.4394428257,-91.235950112,-29.83654887431851,-23.312539983862735,3.499976107626253
LC11025338,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,30.4983697395,-7.509226004,-98.9064333518,-17.1529146289422,16.654610482662974,-3.789143269328406
LC11025338,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,30.225411612,-6.449678745080001,-97.7367213356,-24.391233166247844,-107.57581503662732,-5.588932715801889
LC11025338,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,35.8518231199,-6.37206693416,-77.31650356253,-20.150516475586755,45.38349129884955,-4.105821120463361
LC11025338,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,25.0644530999,-3.9533375817299996,-61.983271268,-21.700446476849095,-99.14267359584665,-2.410806257678928
LC11025338,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,27.7947785283,-1.8409435716000022,39.984587625,20.75365641918964,-209.42739888655979,5.189937674028727
LC11025338,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-5.469118903,-0.21231799940999943,33.468544531,-2.354553056127827,112.2526863913472,-3.7008998360621135
LC11025338,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,0.6588246,11.04281989582,25.43912101,-8.938965386761765,35.098749376086744,-13.529236948739253
LC11025338,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,1.1495839,15.050953356199999,33.942838347,-12.612826399691812,18.82418977693851,-4.5039885148539724
LC11025338,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,1.2238797,17.0381331377,38.641755022,-7.221792327719413,3.1447349832887994,1.9803117419055525
LC11025338,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,2.1027066,17.4494319428,37.111216686,-49.42198794818978,-27.441440663032154,18.54856074372765
LC11025338,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,0.4408752,-0.03782011,-1.2945533,-0.011617817462499236,2.5883497130890305,-0.07027509148797062
LC11025338,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,0.5089324,-0.04483379,-1.5107596,-0.03422538172000067,2.680224550477817,-0.08135181806138725
LC11025338,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,0.733841,-0.0655498,-2.199699,-0.05113302636999961,3.8610480601655013,-0.1193544221480991
LC11025338,ALL,component,tail lower,60000001,Fin Lower 1,183.4868063,0.0,96.3,0.856197,-0.07732487,-2.5915625,-0.06099742076000059,4.696953526156108,-0.14683870687731826
LC11025338,ALL,component,tail rh,80000001,Fin RH 1,183.3349327,4.56,103.30627,2.0519802,-17.7507609473,36.91378057,49.23104295174062,-26.95000487886682,-19.116679064080472
LC11025338,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,1.1379749,-17.17636664126,38.576494219000004,6.786214936269971,3.544545829908202,-2.1721872411626464
LC11025338,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,1.0742069,-15.26051005339,34.023394432,12.391444165882376,18.421222546847275,4.145724448437704
LC11025338,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,0.580072,-11.120126847,25.47738841,8.896374225177851,35.58326776604372,13.627756491578566
LC11025338,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,2.2928529,-0.50950924,-4.7975399,-0.2687926284099973,0.18538407839992033,0.9312302703699942
LC11025338,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,3.0995273,-0.64510331,-4.72896425,-15.087307938994996,-10.352684916175122,-1.8855035171430075
LC11025338,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,1.25686655,-0.23699865,1.118290848,-9.0880200172278,-0.9037415393983679,-1.088861855235006
LC11025338,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,0.60568424,-0.101366107,2.7896994525,-4.0729310195302535,1.0866408717295144,-0.6110619193966027
LC11025338,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,0.46675946,-0.068621914,17.4072376327,-26.11877626072652,-12.037707086612954,-0.48008459449619956
LC11025338,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,1.41172217,-0.174650043,4.2219927149,-8.84084778087869,9.805583850897051,-1.1296208738047007
LC11025338,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,2.2391679,-0.51096056,-4.8484505,0.07325312061999867,0.1580589244000521,-0.25697482794001303
LC11025338,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,3.0355695,-0.64621313,-4.78031367,14.916640734908995,-10.370262313609032,2.3330576756309966
LC11025338,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,1.22175715,-0.23601754,1.1199091659999998,9.026530716692601,-0.9084649125578039,1.3312663308979964
LC11025338,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,0.58442671,-0.100499124,2.7977260047000003,4.042978167222273,1.087612799594865,0.6539684945328013
LC11025338,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,0.44658096,-0.067695443,17.419716093999998,26.0923828721714,-12.035028790753586,0.5012635295430989
LC11025338,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,1.36867586,-0.175394523,4.17355011435,8.81778619852588,10.043099877756276,0.8932243960963007
LC11025338,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,30.31772673,0.8634664900000006,-25.43366233857,0.5047474520369661,70.51793961865042,5.6357188524052475
LC11025338,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,37.5806017666,-15.3776846148,18.358868497000003,-7.612512517385312,7.314162542920712,-11.150130772621424
LC11025338,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,9.236994749199999,-4.95835131653999,-64.6238847141,6.065893067742877,98.15734122571303,-8.036213026944665
LC11025338,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,28.2575360503,-9.4394428257,-91.235950112,-29.83654887431851,-23.312539983862735,3.499976107626253
LC11025338,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,30.9872324395,-7.6226307040000005,-100.4686343518,-17.649177167242215,21.769656507960462,-4.2678843398282424
LC11025338,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,40.909881712,-8.74831388508,-115.6538749856,-34.32335136363781,-176.09372321227784,-3.8078170589019464
